TimeStep,ID,Latitude,Longitude,SignalStrength,CurrentBasestation,finished,Trajectory,Level
277,82923348,43.0142259,-76.1807709,999,-1,1,-1,1
277,607239499,43.0738504,-76.1733767,100000,15,1,-1,1
277,899027815,43.0579725,-76.1521158,999,-1,1,-1,1
277,1272770161,43.0412176,-76.149386,999,-1,1,-1,1
277,1935146140,43.0244577,-76.1620593,999,-1,1,-1,1
277,1816166973,43.0112865,-76.1252116,100000,16,1,-1,1
277,1708866414,43.0466178,-76.2391479,100000,24,1,-1,1
277,128425056,43.0195752,-76.174169,999,-1,1,-1,1
277,2057982924,43.0261906,-76.114802,100000,40,1,-1,1
277,1435691521,43.0787344,-76.1720563,100000,15,1,-1,1
277,1104874478,43.0173903,-76.1782298,999,-1,1,-1,1
277,1426400705,43.0052466,-76.1340432,100000,16,1,-1,1
277,1249435201,43.0314398,-76.2113404,100000,24,1,-1,1
277,1670541627,43.0463703,-76.1457259,100000,43,1,-1,1
277,2076100078,43.0518152,-76.1428215,100000,43,1,-1,1
277,1234111478,43.0125682,-76.1334982,100000,16,1,-1,1
277,1122254690,43.0398619,-76.1495867,999,-1,1,-1,1
277,1950996935,43.0579476,-76.1447911,100000,43,1,-1,1
277,85499226,43.0299035,-76.0524586,100000,7,1,-1,1
277,1783246767,43.0355099,-76.1274992,100000,43,1,-1,1
277,1788434443,43.0720989,-76.1710704,100000,15,1,-1,1
277,115909190,43.038441,-76.2173374,100000,10,1,-1,1
277,666683228,43.0287303,-76.0755483,999,-1,1,-1,1
277,1876300054,43.0212089,-76.10998,100000,0,1,-1,1
277,1367249520,43.0640454,-76.1676759,100000,15,1,-1,1
277,975060245,43.0220708,-76.1252538,100000,16,1,-1,1
277,326099505,43.0728373,-76.182097,999,-1,1,-1,1
277,1334943489,43.0561862,-76.1455543,100000,43,1,-1,1
277,2121188418,43.0637088,-76.1759796,100000,15,1,-1,1
277,1937631765,43.0306598,-76.0832503,100000,40,1,-1,1
277,61708930,43.0396898,-76.2283402,100000,24,1,-1,1
277,216986559,43.0472348,-76.1560033,999,-1,1,-1,1
277,666802957,43.0573123,-76.1492972,999,-1,1,-1,1
278,967468509,43.0159036,-76.1842524,100000,3,1,-1,1
278,899027815,43.057861,-76.1519555,999,-1,1,-1,1
278,1088565586,43.0589657,-76.1597138,999,-1,1,-1,1
278,1816166973,43.011127,-76.1251723,100000,16,1,-1,1
278,1542736556,43.0460823,-76.2346025,100000,24,1,-1,1
278,1833625129,43.0463371,-76.2345301,100000,24,1,-1,1
278,128425056,43.0194808,-76.1743484,999,-1,1,-1,1
278,2111082095,43.029478,-76.153777,999,-1,1,-1,1
278,1122254690,43.0397135,-76.1494981,999,-1,1,-1,1
278,1249435201,43.0313728,-76.2111393,100000,24,1,-1,1
278,1708866414,43.0465866,-76.2389311,100000,24,1,-1,1
278,1271209082,43.0430017,-76.2444211,999,-1,1,-1,1
278,36861874,43.0764005,-76.1764175,100000,15,1,-1,1
278,283746484,43.0759996,-76.1771668,100000,15,1,-1,1
278,2076100078,43.0517002,-76.1426658,100000,43,1,-1,1
278,666683228,43.0286981,-76.0757647,999,-1,1,-1,1
278,192224208,43.0462928,-76.233354,100000,24,1,-1,1
278,1891550152,42.9975183,-76.1233826,100000,16,1,-1,1
278,1985315197,43.0164524,-76.1766654,999,-1,1,-1,1
278,975060245,43.0219112,-76.1252156,100000,16,1,-1,1
278,1783246767,43.035412,-76.1273233,100000,43,1,-1,1
278,451341303,43.0783761,-76.1785867,100000,15,1,-1,1
278,1918980033,43.0402512,-76.2167472,100000,10,1,-1,1
278,61708930,43.0396185,-76.2281418,100000,24,1,-1,1
278,1788434443,43.0719918,-76.1709046,100000,15,1,-1,1
278,1811449464,43.0797102,-76.176663,100000,15,1,-1,1
278,1463934487,43.0256467,-76.1601255,999,-1,1,-1,1
278,654004155,43.0045273,-76.1261056,100000,16,1,-1,1
278,1379606419,43.0497368,-76.1879323,999,-1,1,-1,1
278,1272770161,43.0410794,-76.1492708,999,-1,1,-1,1
278,543549789,43.0376851,-76.1305482,100000,8,1,-1,1
278,219738959,43.0341198,-76.0469378,999,-1,1,-1,1
278,1366490416,43.0423764,-76.0576146,100000,7,1,-1,1
278,101429026,43.0596864,-76.1691686,100000,15,1,-1,1
278,1133399894,43.0609305,-76.1503114,999,-1,1,-1,1
278,10271162,43.0303404,-76.1477293,100000,43,1,-1,1
278,139047218,43.0513968,-76.1392453,100000,8,1,-1,1
278,594858999,43.0338517,-76.1424446,100000,8,1,-1,1
278,2147207357,43.0224628,-76.1682917,999,-1,1,-1,1
278,1670541627,43.046228,-76.1456202,100000,43,1,-1,1
278,1104874478,43.0172896,-76.1784027,999,-1,1,-1,1
278,1742129496,43.0199172,-76.1136751,100000,40,1,-1,1
278,1683329009,43.0325298,-76.1295176,100000,8,1,-1,1
278,635130635,43.0494774,-76.2267316,100000,10,1,-1,1
278,945236501,43.0409463,-76.2147993,100000,24,1,-1,1
278,151532026,43.0177506,-76.1262035,100000,16,1,-1,1
278,1050898543,43.0189856,-76.1795275,999,-1,1,-1,1
278,326099505,43.0726772,-76.1821307,999,-1,1,-1,1
278,999281571,43.0396232,-76.201628,999,-1,1,-1,1
278,2070699458,43.0096819,-76.131186,100000,16,1,-1,1
278,1935146140,43.0243686,-76.1622437,999,-1,1,-1,1
278,1747449400,43.0240529,-76.0870272,100000,40,1,-1,1
278,710130972,43.076882,-76.1569659,999,-1,1,-1,1
278,741428931,43.0601572,-76.1848857,999,-1,1,-1,1
278,2023547971,43.0508977,-76.1396036,100000,8,1,-1,1
278,1924492687,43.0114912,-76.1229279,100000,16,1,-1,1
278,509497933,43.0237442,-76.1130022,100000,0,1,-1,1
278,1415426541,43.052714,-76.1868879,999,-1,1,-1,1
278,115909190,43.0383177,-76.2171941,100000,10,1,-1,1
278,1950996935,43.0578291,-76.1446404,100000,43,1,-1,1
278,1600879235,43.0665869,-76.1536001,999,-1,1,-1,1
278,1715814029,43.0773596,-76.1703337,100000,15,1,-1,1
278,1806462240,43.0324526,-76.0759505,999,-1,1,-1,1
278,407899248,43.0217743,-76.1108965,100000,0,1,-1,1
278,1937631765,43.0306291,-76.0834672,100000,40,1,-1,1
278,102758539,43.0292344,-76.2054055,100000,24,1,-1,1
278,908954034,43.0407707,-76.1543027,999,-1,1,-1,1
278,1919627100,43.0375456,-76.184586,999,-1,1,-1,1
278,82091568,43.0665444,-76.1600402,999,-1,1,-1,1
278,2042016974,43.0271068,-76.1307969,100000,8,1,-1,1
278,94273704,43.0211901,-76.0982642,100000,40,1,-1,1
278,182522040,43.0202186,-76.110269,100000,0,1,-1,1
278,292081165,43.0382884,-76.1963748,999,-1,1,-1,1
278,446715922,43.0597457,-76.1789146,100000,15,1,-1,1
278,2121188418,43.0635715,-76.1758624,100000,15,1,-1,1
278,488386913,43.0466561,-76.2363746,100000,24,1,-1,1
278,648312940,43.036927,-76.1423189,100000,8,1,-1,1
278,1321483994,43.0341057,-76.0686962,999,-1,1,-1,1
278,1471063570,43.064473,-76.1634785,999,-1,1,-1,1
278,1471026761,43.0285268,-76.1615007,999,-1,1,-1,1
278,1207290481,43.0589486,-76.1450007,100000,43,1,-1,1
278,98542050,43.0187368,-76.1740852,999,-1,1,-1,1
278,305955510,43.0648048,-76.1889411,999,-1,1,-1,1
278,2057982924,43.0260644,-76.1146634,100000,40,1,-1,1
278,1687410821,43.0705268,-76.1679347,100000,15,1,-1,1
278,377853298,43.0335001,-76.1315466,100000,8,1,-1,1
278,961978216,43.0370292,-76.0408732,999,-1,1,-1,1
278,2039629231,43.0469287,-76.1570966,999,-1,1,-1,1
278,1613028091,43.0650557,-76.1563077,999,-1,1,-1,1
278,1367249520,43.0639087,-76.1675574,100000,15,1,-1,1
278,2077911677,43.0320158,-76.1481886,100000,43,1,-1,1
278,497837253,43.0450497,-76.2501541,999,-1,1,-1,1
278,82923348,43.0141146,-76.1809314,999,-1,1,-1,1
278,1423010181,43.0596024,-76.1612578,999,-1,1,-1,1
278,337355854,43.0294019,-76.1199574,100000,43,1,-1,1
278,607239499,43.0737399,-76.173215,100000,15,1,-1,1
278,2007610657,43.0343384,-76.1300926,100000,8,1,-1,1
278,216986559,43.0470978,-76.1558853,999,-1,1,-1,1
278,393199825,43.0322825,-76.2133832,100000,24,1,-1,1
278,1426400705,43.0050846,-76.1340432,100000,16,1,-1,1
278,764185854,43.0200282,-76.1673964,999,-1,1,-1,1
278,1900942218,43.0316776,-76.2016725,999,-1,1,-1,1
278,249554238,43.0068367,-76.1234826,100000,16,1,-1,1
278,80970362,43.0816094,-76.1775295,100000,15,1,-1,1
278,1851936841,43.0229792,-76.1281322,100000,16,1,-1,1
278,1609377452,43.0747248,-76.179455,999,-1,1,-1,1
278,1977027042,43.0356008,-76.051939,100000,7,1,-1,1
278,847590726,43.0378669,-76.1341472,100000,8,1,-1,1
278,666802957,43.0571998,-76.1491381,999,-1,1,-1,1
278,1435691521,43.0785937,-76.1719468,100000,15,1,-1,1
278,210784091,43.0446157,-76.2338479,100000,24,1,-1,1
278,1334943489,43.0560722,-76.1453972,100000,43,1,-1,1
278,980082749,43.0400763,-76.1482254,999,-1,1,-1,1
278,1234111478,43.0124062,-76.1334942,100000,16,1,-1,1
278,366256851,43.0456204,-76.131708,100000,8,1,-1,1
278,1554378490,43.0816538,-76.1824532,999,-1,1,-1,1
278,2103775442,43.0246699,-76.0652179,999,-1,1,-1,1
278,378690342,43.0354194,-76.0662903,999,-1,1,-1,1
278,1697172264,43.0415818,-76.2184348,100000,10,1,-1,1
278,1726670661,43.0436499,-76.2001768,999,-1,1,-1,1
278,1276006151,43.0317595,-76.1245165,100000,43,1,-1,1
278,111369526,43.0435494,-76.2209903,100000,10,1,-1,1
278,1372604131,43.0480696,-76.1582376,999,-1,1,-1,1
278,1309957723,43.0748914,-76.1858839,999,-1,1,-1,1
278,242761181,43.079871,-76.1772703,100000,15,1,-1,1
278,116869406,43.0685657,-76.1664148,100000,15,1,-1,1
278,1993005225,43.0307465,-76.1468747,100000,43,1,-1,1
278,1822927557,43.023318,-76.1667157,999,-1,1,-1,1
278,1876300054,43.0210678,-76.1098714,100000,0,1,-1,1
278,85499226,43.0298721,-76.0526752,100000,7,1,-1,1
278,221261492,43.0352414,-76.1307107,100000,8,1,-1,1
279,1554378490,43.0815475,-76.1822864,999,-1,1,-1,1
279,635130635,43.049493,-76.2265117,100000,10,1,-1,1
279,1379606419,43.0495752,-76.1879489,999,-1,1,-1,1
279,94273704,43.0211504,-76.0984783,100000,40,1,-1,1
279,192224208,43.0462576,-76.2331384,100000,24,1,-1,1
279,488386913,43.0465922,-76.2361716,100000,24,1,-1,1
279,1050898543,43.0188921,-76.1797078,999,-1,1,-1,1
279,1104874478,43.0171886,-76.1785753,999,-1,1,-1,1
279,1366490416,43.0424163,-76.0578286,100000,7,1,-1,1
279,446715922,43.0595885,-76.1789681,100000,15,1,-1,1
279,2039629231,43.0467875,-76.1569882,999,-1,1,-1,1
279,2076100078,43.0515852,-76.1425102,100000,43,1,-1,1
279,36861874,43.0763696,-76.1762005,100000,15,1,-1,1
279,1726670661,43.043608,-76.1999634,999,-1,1,-1,1
279,1977027042,43.0356755,-76.0521349,100000,7,1,-1,1
279,999281571,43.0395903,-76.2014117,999,-1,1,-1,1
279,1249435201,43.0313057,-76.2109383,100000,24,1,-1,1
279,337355854,43.029289,-76.1197989,100000,43,1,-1,1
279,216986559,43.0469608,-76.1557674,999,-1,1,-1,1
279,945236501,43.0409146,-76.2145827,100000,24,1,-1,1
279,1935146140,43.0242794,-76.1624281,999,-1,1,-1,1
279,980082749,43.0399348,-76.1481177,999,-1,1,-1,1
279,151532026,43.0175933,-76.1261509,100000,16,1,-1,1
279,543549789,43.0375727,-76.1303892,100000,8,1,-1,1
279,292081165,43.0382509,-76.1961598,999,-1,1,-1,1
279,1367249520,43.0637719,-76.1674389,100000,15,1,-1,1
279,1924492687,43.0113324,-76.1228842,100000,16,1,-1,1
279,1806462240,43.0324185,-76.0761665,999,-1,1,-1,1
279,1747449400,43.0240191,-76.0872431,100000,40,1,-1,1
279,378690342,43.035364,-76.0664979,999,-1,1,-1,1
279,249554238,43.0066755,-76.12346,100000,16,1,-1,1
279,1471063570,43.0643288,-76.1633778,999,-1,1,-1,1
279,710130972,43.0768357,-76.1567541,999,-1,1,-1,1
279,10271162,43.0302612,-76.1479219,100000,43,1,-1,1
279,210784091,43.0445847,-76.233631,100000,24,1,-1,1
279,1788434443,43.0718847,-76.1707388,100000,15,1,-1,1
279,1426400705,43.0049225,-76.1340432,100000,16,-1,-1,1
279,1919627100,43.0373837,-76.1845772,999,-1,1,-1,1
279,2057982924,43.0259379,-76.1145255,100000,40,1,-1,1
279,2103775442,43.0246099,-76.0654231,999,-1,1,-1,1
279,908954034,43.0406303,-76.1541924,999,-1,1,-1,1
279,283746484,43.075893,-76.1770003,100000,15,1,-1,1
279,961978216,43.0369935,-76.0410886,999,-1,1,-1,1
279,975060245,43.0217516,-76.1251774,100000,16,1,-1,1
279,2121188418,43.0634341,-76.1757452,100000,15,1,-1,1
279,967468509,43.015801,-76.1844234,100000,3,1,-1,1
279,1600879235,43.0664688,-76.1534487,999,-1,1,-1,1
279,2007610657,43.0341794,-76.13005,100000,8,1,-1,1
279,1783246767,43.0353139,-76.1271474,100000,43,1,-1,1
279,666802957,43.0570873,-76.1489792,999,-1,1,-1,1
279,1321483994,43.03406,-76.0689081,999,-1,1,-1,1
279,2023547971,43.0507809,-76.1394505,100000,8,1,-1,1
279,219738959,43.0340881,-76.0471544,999,-1,1,-1,1
279,2042016974,43.0269473,-76.1307583,100000,8,1,-1,1
279,128425056,43.0193862,-76.1745277,999,-1,1,-1,1
279,1613028091,43.0649418,-76.1561506,999,-1,1,-1,1
279,326099505,43.0725171,-76.1821642,999,-1,1,-1,1
279,1833625129,43.0463037,-76.2343139,100000,24,1,-1,1
279,2111082095,43.0294027,-76.1539725,999,-1,1,-1,1
279,1811449464,43.0796556,-76.1764549,100000,15,1,-1,1
279,509497933,43.0236192,-76.1128618,100000,0,1,-1,1
279,594858999,43.0337707,-76.1426359,100000,8,1,-1,1
279,111369526,43.0435143,-76.2207746,100000,10,1,-1,1
279,1822927557,43.0232224,-76.1668941,999,-1,1,-1,1
279,1542736556,43.0460469,-76.2343869,100000,24,1,-1,1
279,1609377452,43.0746213,-76.179285,999,-1,1,-1,1
279,116869406,43.0684619,-76.1662451,100000,15,1,-1,1
279,1471026761,43.0284528,-76.1616971,999,-1,1,-1,1
279,1372604131,43.047923,-76.1581435,999,-1,1,-1,1
279,764185854,43.0199232,-76.1675646,999,-1,1,-1,1
279,1918980033,43.040184,-76.2165462,100000,10,1,-1,1
279,607239499,43.0736294,-76.1730534,100000,15,1,-1,1
279,1133399894,43.0608114,-76.1501616,999,-1,1,-1,1
279,1309957723,43.0747935,-76.1857077,999,-1,1,-1,1
279,82091568,43.0664357,-76.1598763,999,-1,1,-1,1
279,1683329009,43.0323715,-76.1294705,100000,8,1,-1,1
279,85499226,43.0298408,-76.0528919,100000,7,1,-1,1
279,648312940,43.036927,-76.14243,100000,8,1,-1,1
279,1950996935,43.0577106,-76.1444898,100000,43,1,-1,1
279,1463934487,43.0255646,-76.1603159,999,-1,1,-1,1
279,1334943489,43.0559582,-76.1452402,100000,43,1,-1,1
279,1234111478,43.0122442,-76.1334902,100000,16,1,-1,1
279,2077911677,43.0319257,-76.1483722,100000,43,1,-1,1
279,221261492,43.0351371,-76.1305418,100000,8,1,-1,1
279,98542050,43.0186345,-76.1742564,999,-1,1,-1,1
279,1993005225,43.0306672,-76.1470672,100000,43,1,-1,1
279,1851936841,43.0228178,-76.1281122,100000,16,1,-1,1
279,1276006151,43.0316471,-76.1243575,100000,43,1,-1,1
279,377853298,43.0333407,-76.131586,100000,8,1,-1,1
279,1891550152,42.9973564,-76.1233748,100000,16,1,-1,1
279,497837253,43.0449936,-76.2499469,999,-1,1,-1,1
279,366256851,43.0454945,-76.131569,100000,8,1,-1,1
279,1435691521,43.0784529,-76.1718373,100000,15,1,-1,1
279,305955510,43.064644,-76.188968,999,-1,1,-1,1
279,242761181,43.0797301,-76.1771612,100000,15,1,-1,1
279,1272770161,43.0409411,-76.1491556,999,-1,1,-1,1
279,1708866414,43.0465554,-76.2387143,100000,24,1,-1,1
279,404877357,43.079862,-76.1736364,100000,15,1,-1,1
279,182522040,43.020066,-76.1101949,100000,0,1,-1,1
279,393199825,43.032169,-76.2132256,100000,24,1,-1,1
279,1876300054,43.0209262,-76.1097642,100000,0,1,-1,1
279,1271209082,43.0429437,-76.2442148,999,-1,1,-1,1
279,139047218,43.0512834,-76.1390875,100000,8,1,-1,1
279,2070699458,43.0095198,-76.1311871,100000,16,1,-1,1
279,82923348,43.014003,-76.1810915,999,-1,1,-1,1
279,1900942218,43.0316102,-76.2014717,999,-1,1,-1,1
279,1207290481,43.0588269,-76.1448549,100000,43,1,-1,1
279,899027815,43.0577494,-76.1517953,999,-1,1,-1,1
279,654004155,43.0043655,-76.1260933,100000,16,1,-1,1
279,451341303,43.0782309,-76.1784887,100000,15,1,-1,1
279,1816166973,43.0109675,-76.1251333,100000,16,1,-1,1
279,1415426541,43.0525531,-76.1869138,999,-1,1,-1,1
279,61708930,43.0395472,-76.2279435,100000,24,1,-1,1
279,80970362,43.0815007,-76.1773656,100000,15,1,-1,1
279,407899248,43.0216315,-76.1107921,100000,0,1,-1,1
279,1715814029,43.0772462,-76.1701759,100000,15,1,-1,1
279,1423010181,43.059452,-76.1611757,999,-1,1,-1,1
279,102758539,43.0291157,-76.2052553,100000,24,1,-1,1
279,1670541627,43.0460857,-76.1455146,100000,43,1,-1,1
279,1122254690,43.039565,-76.1494096,999,-1,1,-1,1
279,115909190,43.0381943,-76.217051,100000,10,1,-1,1
279,1088565586,43.0588237,-76.1596074,999,-1,1,-1,1
279,847590726,43.03777,-76.1339702,100000,8,1,-1,1
279,1985315197,43.016345,-76.1768307,999,-1,1,-1,1
279,1687410821,43.0703828,-76.1678333,100000,15,1,-1,1
279,101429026,43.0595504,-76.1690485,100000,15,1,-1,1
279,666683228,43.0286658,-76.0759812,999,-1,1,-1,1
279,741428931,43.0599952,-76.1848848,999,-1,1,-1,1
279,1937631765,43.0305984,-76.083684,100000,40,1,-1,1
279,2147207357,43.0223664,-76.1684693,999,-1,1,-1,1
279,1697172264,43.0415471,-76.218219,100000,10,1,-1,1
279,1742129496,43.0197668,-76.1135929,100000,40,1,-1,1
280,607239499,43.0735189,-76.1728918,100000,15,1,-1,1
280,10271162,43.030182,-76.1481146,100000,43,1,-1,1
280,666802957,43.0569747,-76.1488203,999,-1,1,-1,1
280,1366490416,43.0424563,-76.0580427,100000,7,1,-1,1
280,98542050,43.0185319,-76.1744273,999,-1,1,-1,1
280,543549789,43.0374601,-76.1302303,100000,8,1,-1,1
280,1379606419,43.0494136,-76.1879655,999,-1,1,-1,1
280,1609377452,43.0745177,-76.179115,999,-1,1,-1,1
280,1463934487,43.0254825,-76.1605063,999,-1,1,-1,1
280,573100410,43.0379055,-76.1349245,100000,8,1,-1,1
280,999281571,43.0395574,-76.2011954,999,-1,1,-1,1
280,1919627100,43.0372218,-76.1845685,999,-1,1,-1,1
280,1937631765,43.0305677,-76.0839009,100000,40,1,-1,1
280,2077911677,43.0318356,-76.1485557,100000,43,1,-1,1
280,1876300054,43.0207838,-76.1096587,100000,0,1,-1,1
280,1993005225,43.0305877,-76.1472597,100000,43,1,-1,1
280,82923348,43.0138911,-76.1812512,999,-1,1,-1,1
280,1697172264,43.0415123,-76.2180033,100000,10,1,-1,1
280,2023547971,43.050664,-76.1392975,100000,8,1,-1,1
280,1935146140,43.02419,-76.1626123,999,-1,1,-1,1
280,1687410821,43.0702388,-76.167732,100000,15,1,-1,1
280,128425056,43.0192914,-76.1747068,999,-1,1,-1,1
280,1367249520,43.0636351,-76.1673206,100000,15,1,-1,1
280,451341303,43.0780856,-76.1783908,100000,15,1,-1,1
280,326099505,43.0723569,-76.1821978,999,-1,1,-1,1
280,182522040,43.0199117,-76.1101275,100000,0,1,-1,1
280,961978216,43.0369577,-76.0413041,999,-1,1,-1,1
280,82091568,43.0663269,-76.1597124,999,-1,1,-1,1
280,975060245,43.021592,-76.1251394,100000,16,1,-1,1
280,216986559,43.0468238,-76.1556495,999,-1,1,-1,1
280,1542736556,43.0460114,-76.2341714,100000,24,1,-1,1
280,1471063570,43.0641845,-76.1632771,999,-1,1,-1,1
280,509497933,43.0234936,-76.1127222,100000,0,1,-1,1
280,242761181,43.0795892,-76.1770521,100000,15,1,-1,1
280,1833625129,43.0462704,-76.2340977,100000,24,1,-1,1
280,2070699458,43.0093578,-76.1311882,100000,16,1,-1,1
280,1600879235,43.0663507,-76.1532975,999,-1,1,-1,1
280,407899248,43.0214882,-76.1106892,100000,0,1,-1,1
280,635130635,43.0495085,-76.2262918,100000,10,1,-1,1
280,1122254690,43.0394165,-76.1493213,999,-1,1,-1,1
280,115909190,43.0380709,-76.216908,100000,10,1,-1,1
280,85499226,43.0298093,-76.0531086,100000,7,1,-1,1
280,80970362,43.0813919,-76.1772018,100000,15,1,-1,1
280,1742129496,43.0196156,-76.1135136,100000,40,1,-1,1
280,764185854,43.0198181,-76.1677326,999,-1,1,-1,1
280,1918980033,43.0401168,-76.2163452,100000,10,1,-1,1
280,497837253,43.0449374,-76.2497397,999,-1,1,-1,1
280,908954034,43.0404899,-76.1540822,999,-1,1,-1,1
280,1747449400,43.0239852,-76.0874591,100000,40,1,-1,1
280,378690342,43.0353087,-76.0667054,999,-1,1,-1,1
280,139047218,43.0511699,-76.1389298,100000,8,1,-1,1
280,366256851,43.0453685,-76.1314302,100000,8,1,-1,1
280,1891550152,42.9971944,-76.1233693,100000,16,1,-1,1
280,899027815,43.0576377,-76.1516352,999,-1,1,-1,1
280,1435691521,43.0783121,-76.171728,100000,15,1,-1,1
280,1321483994,43.0340142,-76.0691199,999,-1,1,-1,1
280,116869406,43.0683581,-76.1660754,100000,15,1,-1,1
280,1708866414,43.0465242,-76.2384975,100000,24,1,-1,1
280,2076100078,43.0514701,-76.1423547,100000,43,1,-1,1
280,1276006151,43.0315345,-76.1241987,100000,43,1,-1,1
280,1851936841,43.0226564,-76.1280924,100000,16,1,-1,1
280,249554238,43.0065143,-76.1234375,100000,16,1,-1,1
280,1372604131,43.0477764,-76.1580496,999,-1,1,-1,1
280,980082749,43.0397933,-76.1480101,100000,43,1,-1,1
280,1471026761,43.0283787,-76.1618936,999,-1,1,-1,1
280,283746484,43.0757864,-76.1768338,100000,15,1,-1,1
280,1088565586,43.0586816,-76.1595011,999,-1,1,-1,1
280,151532026,43.0174359,-76.1260985,100000,16,1,-1,1
280,1309957723,43.0746956,-76.1855316,999,-1,1,-1,1
280,2039629231,43.0466463,-76.1568798,999,-1,1,-1,1
280,36861874,43.0763387,-76.1759836,100000,15,1,-1,1
280,219738959,43.0340564,-76.047371,999,-1,1,-1,1
280,337355854,43.029176,-76.1196407,100000,43,1,-1,1
280,221261492,43.0350326,-76.130373,100000,8,1,-1,1
280,1423010181,43.0593016,-76.1610936,999,-1,1,-1,1
280,1811449464,43.0796009,-76.1762468,100000,15,1,-1,1
280,594858999,43.0336897,-76.1428272,100000,8,1,-1,1
280,1133399894,43.0606923,-76.1500119,999,-1,1,-1,1
280,1806462240,43.0323844,-76.0763824,999,-1,1,-1,1
280,1234111478,43.0120822,-76.1334862,100000,16,1,-1,1
280,1900942218,43.0315426,-76.2012709,999,-1,1,-1,1
280,654004155,43.0042037,-76.1260813,100000,16,1,-1,1
280,2007610657,43.0340204,-76.1300074,100000,8,1,-1,1
280,1783246767,43.0352157,-76.1269718,100000,43,1,-1,1
280,393199825,43.0320554,-76.2130681,100000,24,1,-1,1
280,2111082095,43.0293273,-76.154168,999,-1,1,-1,1
280,741428931,43.0598331,-76.1848838,999,-1,1,-1,1
280,1613028091,43.0648278,-76.1559935,999,-1,1,-1,1
280,1249435201,43.0312385,-76.2107373,100000,24,1,-1,1
280,1726670661,43.043566,-76.19975,999,-1,1,-1,1
280,292081165,43.0382135,-76.1959449,999,-1,1,-1,1
280,967468509,43.0156982,-76.184594,100000,3,1,-1,1
280,1985315197,43.0162374,-76.1769958,999,-1,1,-1,1
280,192224208,43.0462223,-76.2329228,100000,24,1,-1,1
280,1977027042,43.0357504,-76.0523308,100000,7,1,-1,1
280,648312940,43.036927,-76.14243,100000,8,1,-1,1
280,1415426541,43.0523922,-76.1869396,999,-1,1,-1,1
280,102758539,43.0289968,-76.2051053,999,-1,1,-1,1
280,710130972,43.0767893,-76.1565423,999,-1,1,-1,1
280,945236501,43.040883,-76.214366,100000,24,1,-1,1
280,488386913,43.0465283,-76.2359686,100000,24,1,-1,1
280,666683228,43.0286335,-76.0761976,999,-1,1,-1,1
280,2057982924,43.025811,-76.1143882,100000,40,1,-1,1
280,2121188418,43.0632967,-76.1756281,100000,15,1,-1,1
280,1104874478,43.0170872,-76.1787476,999,-1,1,-1,1
280,1924492687,43.0111735,-76.122841,100000,16,1,-1,1
280,1554378490,43.0814412,-76.1821195,999,-1,1,-1,1
280,1272770161,43.0408028,-76.1490405,999,-1,1,-1,1
280,61708930,43.0394759,-76.2277451,100000,24,1,-1,1
280,1271209082,43.0428858,-76.2440085,999,-1,1,-1,1
280,2042016974,43.0267878,-76.1307197,100000,8,1,-1,1
280,1683329009,43.0322132,-76.1294234,100000,8,1,-1,1
280,847590726,43.037673,-76.1337933,100000,8,1,-1,1
280,2147207357,43.02227,-76.1686467,999,-1,1,-1,1
280,377853298,43.0331812,-76.1316254,100000,8,1,-1,1
280,1816166973,43.010808,-76.1250945,100000,16,1,-1,1
280,1670541627,43.0459433,-76.1454091,100000,43,1,-1,1
280,111369526,43.0434792,-76.2205589,100000,10,1,-1,1
280,1950996935,43.057592,-76.1443393,100000,43,1,-1,1
280,1334943489,43.0558441,-76.1450833,100000,43,1,-1,1
280,404877357,43.0797041,-76.1736861,100000,15,1,-1,1
280,1050898543,43.0187984,-76.1798879,999,-1,1,-1,1
280,210784091,43.0445537,-76.2334142,100000,24,1,-1,1
280,1788434443,43.0717775,-76.1705731,100000,15,1,-1,1
280,1822927557,43.0231267,-76.1670723,999,-1,1,-1,1
280,1207290481,43.0587051,-76.1447092,100000,43,1,-1,1
280,305955510,43.0644832,-76.1889949,999,-1,1,-1,1
280,2103775442,43.0245499,-76.0656282,999,-1,1,-1,1
280,101429026,43.0594144,-76.1689284,100000,15,1,-1,1
280,446715922,43.0594313,-76.1790217,100000,15,1,-1,1
280,1715814029,43.0771327,-76.1700181,100000,15,1,-1,1
280,94273704,43.0211105,-76.0986923,100000,40,1,-1,1
281,2077911677,43.0317454,-76.1487392,999,-1,1,-1,1
281,115909190,43.0379473,-76.2167651,100000,10,1,-1,1
281,1471063570,43.0640403,-76.1631765,999,-1,1,-1,1
281,945236501,43.0408513,-76.2141494,100000,24,1,-1,1
281,1891550152,42.9970324,-76.1233746,100000,16,-1,-1,1
281,1542736556,43.0459759,-76.2339558,100000,24,1,-1,1
281,1670541627,43.0458009,-76.1453037,100000,43,1,-1,1
281,85499226,43.0297779,-76.0533252,100000,7,1,-1,1
281,1423010181,43.0591511,-76.1610115,999,-1,1,-1,1
281,1122254690,43.039268,-76.149233,999,-1,1,-1,1
281,1950996935,43.0574733,-76.1441888,100000,43,1,-1,1
281,1372604131,43.0476297,-76.1579557,999,-1,1,-1,1
281,10271162,43.0301026,-76.1483071,100000,43,1,-1,1
281,337355854,43.0290627,-76.1194828,100000,43,1,-1,1
281,488386913,43.0464644,-76.2357656,100000,24,1,-1,1
281,1937631765,43.0305369,-76.0841177,100000,40,1,-1,1
