TimeStep,ID,Latitude,Longitude,Altitude,SignalStrength,CurrentBasestation,finished,Trajectory
872,421163508,43.0311626,-76.1559137,4,139.1425717,1,2,1
872,844984791,43.0337011,-76.1644216,4,999,-1,2,1
872,1708706542,43.0111827,-76.1797864,4,126.3096188,6,2,1
872,736859820,43.0277959,-76.0515767,4,999,-1,1,-1
872,1613042507,43.0364905,-76.1323921,4,129.5343754,1,2,1
872,2126335243,43.0035096,-76.1379501,4,999,-1,1,-1
872,2026864015,43.0751951,-76.1753209,4,125.0957043,7,1,-1
872,1608397238,43.0315299,-76.1338058,4,134.5262351,1,2,1
872,268918200,43.0277307,-76.2118621,4,128.1813682,4,1,-1
872,1720070637,43.0225212,-76.1884491,4,132.3787385,6,1,-1
872,1728781563,43.0204118,-76.1098226,4,121.5507521,8,2,1
872,965961538,43.0317015,-76.1252984,4,135.9094313,1,2,1
872,500519971,43.0308648,-76.1283044,4,139.4580235,8,2,1
872,1823250728,43.0335348,-76.1291943,4,133.4361089,1,2,1
872,445399309,43.0363303,-76.1302678,4,130.3339855,1,2,1
872,166005332,43.0706965,-76.166796,4,119.0037001,7,1,-1
873,1720070637,43.0223592,-76.1884568,4,132.2103991,6,1,-1
873,423772606,43.0574173,-76.1800546,4,132.117139,7,1,-1
873,1247890606,43.0307447,-76.1395137,4,135.3372017,1,2,1
873,771271574,43.0260322,-76.1407055,4,138.7919903,1,2,1
873,1807896668,43.0356549,-76.1311013,4,130.8400186,1,2,1
873,1830320139,43.012912,-76.1094795,4,110.0971088,8,1,-1
873,1692566976,43.0303756,-76.1407876,4,135.7817464,1,2,1
873,165698229,43.0320176,-76.1426225,4,134.7839289,1,2,1
873,1546611680,43.0319409,-76.1338758,4,134.1573472,1,2,1
873,771044917,43.0352505,-76.1767875,4,999,-1,1,-1
873,1613042507,43.0364791,-76.1324112,4,129.5441521,1,2,1
873,1223737560,43.0225389,-76.1083256,4,125.5707696,8,2,1
873,1199236382,43.0349787,-76.1388754,4,999,-1,2,1
873,1135331308,43.0286919,-76.1228217,4,138.4238062,1,2,1
873,1043013930,43.0206529,-76.1015665,4,139.9325911,8,2,1
873,826916099,43.0291758,-76.1165536,4,135.0162685,8,2,1
873,1708706542,43.0111768,-76.1798095,4,126.2806667,6,2,1
873,733728380,43.0361563,-76.15222,4,135.3072415,1,2,1
873,1944345445,43.0766323,-76.162319,4,130.4567079,7,1,-1
873,410348847,43.0312442,-76.1519846,4,137.8705224,1,2,1
873,2106239036,43.0371156,-76.0487855,4,999,-1,1,-1
873,166005332,43.0705888,-76.166631,4,132.6750882,7,1,-1
873,308300287,43.0541953,-76.1622723,4,135.4443856,7,1,-1
873,1534597170,43.0330814,-76.1412718,4,133.5945829,1,2,1
873,201138558,43.0765754,-76.1848621,4,132.2061302,7,1,-1
873,1326502545,43.0611655,-76.0992702,4,139.7605745,5,1,-1
873,994228838,43.0341608,-76.1592229,4,139.0815047,1,2,1
873,684753531,43.0337669,-76.134355,4,132.367719,1,2,1
873,1467072451,43.0202293,-76.1623726,4,999,-1,2,1
874,548367542,43.0341715,-76.1380739,4,132.01792,1,2,1
874,1781437028,43.038686,-76.1305621,4,127.2961694,1,2,1
874,1251024848,43.0345172,-76.1355401,4,999,-1,2,1
874,1284625420,43.0330404,-76.1438809,4,134.2490015,1,2,1
874,268918200,43.0275421,-76.2115029,4,128.5051042,4,1,-1
874,771271574,43.0260262,-76.1406824,4,999,-1,2,1
874,1281444750,43.0315561,-76.1297421,4,135.004937,1,2,1
874,2126335243,43.0031903,-76.137875,4,127.6932943,0,1,-1
874,1728781563,43.0203902,-76.1097841,4,121.4851177,8,2,1
874,743375293,43.0466809,-76.1361936,4,93.8365148,1,1,-1
874,813200040,43.0347182,-76.2088374,4,133.8479421,4,1,-1
874,998966060,43.0272409,-76.1360162,4,999,-1,2,1
874,1064130343,43.031565,-76.0656532,4,136.4521074,2,1,-1
874,1326502545,43.0610992,-76.0990686,4,125.0815013,5,1,-1
874,118184161,43.0362115,-76.1355164,4,999,-1,2,1
874,1823250728,43.0335057,-76.1291866,4,133.463911,1,2,1
874,123026576,43.0215588,-76.1082919,4,123.7346392,8,2,1
874,1247890606,43.0307332,-76.1395197,4,999,-1,2,1
874,2026864015,43.0749908,-76.1749778,4,124.5898977,7,1,-1
874,866707054,43.0684132,-76.1563534,4,131.2641054,7,1,-1
874,2075248764,43.0353028,-76.1580766,4,138.2237981,1,2,1
874,376675207,43.0435746,-76.2230045,4,136.6402347,4,1,-1
874,1762911916,43.0254151,-76.1906224,4,134.9299921,6,1,-1
874,243941675,43.0329869,-76.123937,4,135.2941576,1,1,-1
874,959864457,43.0344107,-76.1538528,4,136.9010495,1,2,1
874,1406094237,43.0495856,-76.2157482,4,132.0234042,9,1,-1
874,749448903,43.0331131,-76.1427442,4,133.8957425,1,2,1
874,868896630,43.02887,-76.1259294,4,137.6575896,1,2,1
874,150677704,43.0173965,-76.1884329,4,139.9504929,6,2,1
875,283095782,43.0343654,-76.1335984,4,131.8010456,1,2,1
875,118184161,43.036194,-76.1355204,4,129.5177215,1,2,1
875,743375293,43.0465658,-76.1360381,4,90.1472634,1,1,-1
875,1076556688,43.0807086,-76.1857657,4,135.4108667,7,1,-1
875,1223737560,43.0225223,-76.108346,4,125.5422777,8,2,1
875,549976809,43.0525268,-76.1850461,4,137.3252684,7,1,-1
875,1467072451,43.0202098,-76.1623313,4,999,-1,2,1
875,1135331308,43.0286535,-76.1227815,4,136.5544144,8,2,1
875,2126335243,43.0030305,-76.1378383,4,127.533933,0,1,-1
875,749448903,43.0331027,-76.1427636,4,133.9094282,1,2,1
875,410348847,43.0312313,-76.1519389,4,137.8633354,1,2,1
875,1926406738,43.0394146,-76.1479774,4,130.9400136,1,1,-1
875,921479773,43.0323958,-76.133273,4,133.7894521,1,2,1
875,1781437028,43.038677,-76.1305424,4,127.3184043,1,2,1
875,500519971,43.0308161,-76.1282921,4,135.8530403,1,2,1
875,2075248764,43.0352959,-76.1580539,4,138.2172193,1,2,1
875,203254937,43.0294105,-76.1391139,4,136.3463468,1,2,1
875,967587179,43.0668588,-76.1083478,4,134.6111442,5,1,-1
875,1720070637,43.0220354,-76.1884723,4,131.8671055,6,1,-1
875,2143721867,43.0545065,-76.1657252,4,134.4641042,7,1,-1
875,802714302,43.0217233,-76.1118662,4,125.1016389,8,2,1
875,1406094237,43.0496114,-76.2155301,4,132.0552988,9,1,-1
875,1064130343,43.0315173,-76.0658643,4,136.3653212,2,1,-1
875,1871883936,43.0586451,-76.1483906,4,135.1772955,1,1,-1
875,243941675,43.032871,-76.1237826,4,135.4250704,1,1,-1
875,1944345445,43.0765137,-76.1619076,4,130.5917783,7,1,-1
875,847341877,43.0647815,-76.1108033,4,133.9438333,5,1,-1
875,268918200,43.0274476,-76.2113235,4,999,-1,1,-1
875,70213002,43.0677818,-76.1677201,4,114.9794239,7,1,-1
876,921479773,43.0323774,-76.1332729,4,133.8064343,1,2,1
876,118184161,43.0361765,-76.1355244,4,129.5402376,1,2,1
876,203254937,43.0293941,-76.1391037,4,136.3579383,1,2,1
876,376675207,43.0434284,-76.2226102,4,136.5423971,4,1,-1
876,771271574,43.0260141,-76.1406362,4,138.7976473,1,2,1
876,2075248764,43.035289,-76.1580313,4,138.2106447,1,2,1
876,105832476,43.0337077,-76.1391843,4,132.6342938,1,2,1
876,1820370600,43.0428609,-76.1898108,4,999,-1,1,-1
876,733728380,43.0361054,-76.1521957,4,135.3231236,1,2,1
876,2126335243,43.0028707,-76.1378023,4,127.3757609,0,1,-1
876,155676719,43.0373747,-76.1963015,4,999,-1,1,-1
876,743375293,43.0464506,-76.1358827,4,85.0194086,1,1,-1
876,1199236382,43.0349448,-76.1389325,4,131.2993075,1,2,1
876,868896630,43.028851,-76.1259394,4,137.6678258,1,2,1
876,166005332,43.0702651,-76.1661364,4,119.6720691,7,1,-1
876,1076556688,43.0806095,-76.1855908,4,135.2807248,7,1,-1
876,826916099,43.0291314,-76.1165117,4,139.8008167,1,2,1
876,2143721867,43.0545215,-76.1655052,4,134.4968178,7,1,-1
876,189260638,43.0308438,-76.1430389,4,135.7856344,1,2,1
876,847341877,43.0648181,-76.110588,4,133.8748246,5,1,-1
876,423772606,43.0569373,-76.1801597,4,132.596671,7,1,-1
876,150677704,43.0173606,-76.1884338,4,125.3263198,6,2,1
876,283095782,43.0343475,-76.1335963,4,999,-1,2,1
876,70213002,43.0676329,-76.167633,4,115.3355939,7,1,-1
876,101299624,43.0286458,-76.112514,4,133.724264,8,2,1
876,687379305,43.0362586,-76.1291093,4,999,-1,1,-1
876,1223737560,43.0224462,-76.108541,4,125.5422777,8,2,1
876,1823250728,43.0334761,-76.1291808,4,133.4917782,1,2,1
876,1467072451,43.0202001,-76.1623107,4,999,-1,2,1
876,567617076,43.0412705,-76.2369151,4,136.9271151,4,1,-1
877,1546611680,43.031869,-76.133869,4,134.2223117,1,2,1
877,1281444750,43.0315201,-76.1296998,4,135.0416489,1,2,1
877,664033944,43.0692154,-76.1797864,4,122.0298019,7,1,-1
877,847341877,43.064855,-76.1103729,4,133.8070132,5,1,-1
877,105832476,43.0336977,-76.1392045,4,132.6472035,1,2,1
877,1043013930,43.0206281,-76.1016566,4,125.2635246,8,2,1
877,101299624,43.0286291,-76.1125051,4,133.7076027,8,2,1
877,1608397238,43.0314444,-76.1337877,4,134.6019252,1,2,1
877,687379305,43.0361465,-76.1289498,4,130.8243083,1,1,-1
877,807008945,43.0315573,-76.1292294,4,135.0989124,1,2,1
877,155676719,43.037307,-76.1961009,4,999,-1,1,-1
877,1406094237,43.0496631,-76.2150939,4,132.1253299,9,1,-1
877,9957479,43.0408556,-76.1522937,4,133.0762091,1,1,-1
877,118184161,43.0361589,-76.1355284,4,129.5627162,1,2,1
877,1720070637,43.0217115,-76.1884876,4,999,-1,1,-1
877,1830320139,43.0126375,-76.1102795,4,112.7444284,8,1,-1
877,965961538,43.0316075,-76.1252511,4,135.9877121,1,2,1
877,540883856,43.0680125,-76.1293189,4,122.7125106,3,1,-1
877,1193133407,43.0251643,-76.0533037,4,999,-1,1,-1
877,2106239036,43.03686,-76.0495974,4,999,-1,1,-1
877,959864457,43.0343656,-76.1538262,4,136.9124927,1,2,1
877,1255329039,43.0212649,-76.1118312,4,124.2961885,8,2,1
877,1247890606,43.0306992,-76.1395375,4,135.3765981,1,2,1
877,2075248764,43.0352821,-76.1580086,4,138.2040746,1,2,1
877,445399309,43.0362619,-76.1302898,4,130.4034058,1,2,1
877,70213002,43.067484,-76.1675459,4,115.7011936,7,1,-1
877,749448903,43.0330819,-76.1428025,4,133.9367534,1,2,1
877,623441958,43.0343664,-76.127272,4,133.2622518,1,2,1
877,1124785439,43.0373106,-76.133263,4,128.2592083,1,2,1
878,1223737560,43.0232738,-76.10969,4,126.9237606,8,2,1
878,1722508666,43.0159011,-76.1841123,4,125.4094136,6,2,1
878,1247890606,43.0306877,-76.1395435,4,135.3865262,1,2,1
878,410348847,43.0311743,-76.1516807,4,137.8561849,1,2,1
878,1064130343,43.031374,-76.0664974,4,136.1053314,2,1,-1
878,548367542,43.0341302,-76.1381542,4,132.0701211,1,2,1
878,70213002,43.0673351,-76.1674589,4,116.0737048,7,1,-1
878,826916099,43.0291018,-76.1164838,4,134.9413043,8,2,1
878,994228838,43.0341284,-76.1591085,4,139.0506948,1,2,1
878,1761415869,43.0341963,-76.1307497,4,132.4487643,1,2,1
878,866707054,43.0679318,-76.1557615,4,131.7545314,7,1,-1
878,1708706542,43.0111473,-76.1799246,4,126.1351323,6,2,1
878,9957479,43.0407066,-76.1522069,4,133.0780571,1,1,-1
878,813200040,43.0344475,-76.2080347,4,134.1356157,4,1,-1
878,1199236382,43.0349221,-76.1389707,4,999,-1,2,1
878,1484082251,43.0607826,-76.1541086,4,134.8689457,7,1,-1
878,921479773,43.0323406,-76.133273,4,133.8402374,1,2,1
878,2087027012,43.0238698,-76.0982817,4,131.2075848,8,1,-1
878,1281444750,43.031508,-76.1296858,4,135.0539134,1,2,1
878,771044917,43.0350461,-76.1757188,4,999,-1,1,-1
878,967587179,43.0665403,-76.1078489,4,134.2158893,5,1,-1
878,923988192,43.0313464,-76.1457448,4,136.0201885,1,2,1
878,421163508,43.0311179,-76.1557808,4,999,-1,2,1
878,965961538,43.0315887,-76.1252411,4,136.0034497,1,2,1
878,1871883936,43.0582832,-76.147948,4,134.7663339,1,1,-1
878,1455032004,43.0498943,-76.1582922,4,136.3447255,1,1,-1
878,749448903,43.0330715,-76.1428219,4,133.9504039,1,2,1
878,567617076,43.0410614,-76.2365775,4,136.7002476,4,1,-1
878,771271574,43.0260022,-76.1405899,4,138.8013886,1,2,1
879,1053069655,43.0331073,-76.1499395,4,136.1343214,1,2,1
879,844984791,43.0336626,-76.1642581,4,999,-1,2,1
879,1830320139,43.0124995,-76.1106791,4,113.97448,8,1,-1
879,1609098062,43.0363175,-76.1364422,4,129.3700923,1,2,1
879,1467072451,43.0201709,-76.1622488,4,999,-1,2,1
879,771044917,43.0350052,-76.1755052,4,999,-1,1,-1
879,1076556688,43.080312,-76.1850663,4,134.8827131,7,1,-1
879,548367542,43.0341199,-76.1381743,4,132.0832023,1,2,1
879,1762911916,43.0250456,-76.1896398,4,134.6157859,6,1,-1
879,201138558,43.0763651,-76.1835674,4,131.2850686,7,1,-1
879,423772606,43.0564574,-76.1802645,4,999,-1,1,-1
879,422010491,43.0490271,-76.2296012,4,133.3283305,9,1,-1
879,1484082251,43.0606675,-76.153953,4,135.002095,7,1,-1
879,376675207,43.0432088,-76.222019,4,136.4013827,4,1,-1
879,189260638,43.0307954,-76.143049,4,135.824003,1,2,1
879,1455032004,43.0498956,-76.1580712,4,136.2234057,1,1,-1
879,1555591602,43.0246596,-76.1110156,4,129.146789,8,2,1
879,1193133407,43.0251289,-76.0537427,4,999,-1,1,-1
879,921479773,43.0323222,-76.1332732,4,133.8570427,1,2,1
879,2126335243,43.0023906,-76.1376981,4,126.9104999,0,1,-1
879,1124785439,43.0372593,-76.1332831,4,128.3263516,1,2,1
879,2075248764,43.0352683,-76.1579633,4,138.1909795,1,2,1
879,1135331308,43.0285761,-76.122689,4,138.5199634,1,2,1
879,123026576,43.0215003,-76.1082577,4,123.6155562,8,2,1
879,567617076,43.0409568,-76.2364089,4,136.5854508,4,1,-1
879,710377992,43.0272875,-76.0965571,4,134.2692063,2,2,1
879,1199236382,43.0349108,-76.1389898,4,131.3461026,1,2,1
879,1257858182,43.0200238,-76.137399,4,139.7011135,8,2,1
879,813200040,43.0343797,-76.2078341,4,134.2095893,4,1,-1
880,1722508666,43.0158657,-76.1841141,4,125.3593838,6,2,1
880,1467072451,43.0201612,-76.1622281,4,999,-1,2,1
880,1781437028,43.0386249,-76.13046,4,127.4307667,1,2,1
880,158489468,43.0160045,-76.1812676,4,128.1102534,6,1,-1
880,1761415869,43.0341702,-76.1307393,4,132.4767414,1,2,1
880,733728380,43.0360375,-76.1521633,4,135.3444576,1,2,1
880,473186041,43.0293518,-76.1327561,4,999,-1,2,1
880,687379305,43.0358092,-76.1284727,4,131.3477575,1,1,-1
880,1053069655,43.0331,-76.1499195,4,136.1316842,1,2,1
880,2126335243,43.0022305,-76.1376648,4,126.7592772,0,1,-1
880,807008945,43.0315223,-76.129195,4,135.1334349,1,2,1
880,165698229,43.0318977,-76.1425697,4,134.870182,1,2,1
880,771271574,43.0259903,-76.1405436,4,138.8051181,1,2,1
880,485227419,43.0592729,-76.1667013,4,129.3039878,7,1,-1
880,243941675,43.0322885,-76.1230152,4,136.0619143,1,1,-1
880,965961538,43.0315513,-76.1252212,4,136.0346434,1,2,1
880,150677704,43.0172887,-76.1884355,4,125.2001011,6,2,1
880,844984791,43.0336571,-76.1642348,4,999,-1,2,1
880,105832476,43.0336676,-76.139265,4,132.6859555,1,2,1
880,1251024848,43.0344056,-76.1355228,4,131.6417678,1,2,1
880,421163508,43.0311029,-76.1557365,4,139.1131645,1,2,1
880,1247890606,43.0306648,-76.1395555,4,135.4063581,1,2,1
880,866707054,43.0676908,-76.1554661,4,137.2992062,3,1,-1
880,1193133407,43.0251112,-76.0539622,4,999,-1,1,-1
880,1199236382,43.0348996,-76.1390089,4,999,-1,2,1
880,1326502545,43.0606874,-76.0978677,4,124.2701288,5,1,-1
880,710377992,43.0272796,-76.0965791,4,134.2828042,2,2,1
880,736859820,43.0273268,-76.0532237,4,999,-1,1,-1
880,1223737560,43.023161,-76.1098709,4,126.9413827,8,2,1
881,1807896668,43.035514,-76.131057,4,131.0068234,1,2,1
881,771044917,43.0349231,-76.1750778,4,999,-1,1,-1
881,1613042507,43.0363882,-76.1325634,4,129.6233084,1,2,1
881,684753531,43.0336247,-76.1343505,4,132.5141134,1,2,1
881,664033944,43.0686953,-76.1792589,4,120.9822686,7,1,-1
881,998966060,43.0271883,-76.1358595,4,137.8229469,1,2,1
881,1762911916,43.0248974,-76.189247,4,134.4963203,6,1,-1
881,70213002,43.0668882,-76.1671982,4,117.2121036,7,1,-1
881,749448903,43.0330403,-76.1428801,4,133.9913045,1,2,1
881,473186041,43.0293334,-76.1327534,4,136.3821112,1,2,1
881,1722508666,43.015848,-76.1841149,4,125.3343385,6,2,1
881,733728380,43.0360206,-76.1521551,4,135.3498084,1,2,1
881,1546611680,43.0317973,-76.1338626,4,134.2867217,1,2,1
881,2075248764,43.0352545,-76.157918,4,138.1779018,1,2,1
881,1251024848,43.0343872,-76.1355193,4,131.661981,1,2,1
881,422010491,43.049054,-76.2291608,4,133.1672229,9,1,-1
881,868896630,43.0287346,-76.1257709,4,137.6369683,8,2,1
881,165698229,43.0318805,-76.1425621,4,134.8824818,1,2,1
881,921479773,43.0322855,-76.1332728,4,133.890721,1,2,1
881,1043013930,43.0206029,-76.1017462,4,125.1526985,8,2,1
881,1284625420,43.0329612,-76.144005,4,134.3469482,1,2,1
881,423772606,43.0561374,-76.1803341,4,133.3620457,7,1,-1
881,1534597170,43.0329915,-76.1414224,4,133.7057814,1,2,1
881,203254937,43.029312,-76.1390532,4,999,-1,2,1
881,268918200,43.0268785,-76.2102491,4,129.6273964,4,1,-1
881,1820370600,43.0420556,-76.189932,4,999,-1,1,-1
881,1781437028,43.039435,-76.1315644,4,125.680812,1,2,1
881,1720070637,43.0210638,-76.188518,4,130.7799013,6,1,-1
881,2087027012,43.0237226,-76.0989131,4,999,-1,1,-1
881,1608397238,43.0313762,-76.1337732,4,134.6619727,1,2,1
882,2092071853,43.008598,-76.1119655,4,124.6686409,8,1,-1
882,1555591602,43.0246276,-76.1109887,4,129.0994932,8,2,1
882,844984791,43.0336461,-76.1641881,4,999,-1,2,1
882,866284381,43.0243274,-76.1844106,4,134.5313311,6,1,-1
882,165698229,43.0318634,-76.1425546,4,134.8947765,1,2,1
882,826916099,43.0290424,-76.1164282,4,139.8637106,1,2,1
882,921479773,43.0322671,-76.1332727,4,133.9075227,1,2,1
882,1758035453,43.0490517,-76.2336288,4,134.6595256,9,1,-1
882,684753531,43.0336069,-76.1343499,4,132.5322942,1,2,1
882,1613042507,43.0363768,-76.1325825,4,129.6333187,1,2,1
882,687379305,43.0355835,-76.1281556,4,131.6871428,1,1,-1
882,1720070637,43.0209019,-76.1885255,4,130.5896313,6,1,-1
882,1534597170,43.0329803,-76.1414412,4,133.7196428,1,2,1
882,923988192,43.0313191,-76.1456583,4,999,-1,2,1
882,501361330,43.0289768,-76.1334061,4,136.6080017,1,2,1
882,283095782,43.0342403,-76.1335837,4,131.9361482,1,2,1
882,1326502545,43.0605435,-76.0974717,4,138.3597004,5,1,-1
882,540883856,43.0678233,-76.1282444,4,123.6573055,3,1,-1
882,1871883936,43.0578,-76.1473591,4,134.1974889,1,1,-1
882,20782644,43.0353873,-76.1615704,4,139.5624084,1,2,1
882,866707054,43.0674496,-76.1551709,4,132.2451525,7,1,-1
882,771271574,43.0259784,-76.1404973,4,999,-1,2,1
882,548367542,43.0340889,-76.1382345,4,132.1223805,1,2,1
882,150677704,43.0172528,-76.1884363,4,125.1365515,6,2,1
882,2126335243,43.0019099,-76.1376005,4,126.4641901,0,1,-1
882,473186041,43.029315,-76.132751,4,136.396179,1,2,1
882,802714302,43.0216158,-76.1118329,4,124.903378,8,2,1
882,623441958,43.0342643,-76.1271972,4,133.3739459,1,2,1
882,807008945,43.0314989,-76.1291718,4,135.1565348,1,2,1
883,2087027012,43.0236236,-76.0993337,4,130.4208795,8,1,-1
883,771271574,43.0259725,-76.1404742,4,138.810824,1,2,1
883,1534597170,43.0329691,-76.1414601,4,133.7334733,1,2,1
883,1692566976,43.0302062,-76.1407016,4,135.9017757,1,2,1
883,664033944,43.068435,-76.1789956,4,120.4695964,7,1,-1
883,1053069655,43.0330783,-76.1498592,4,136.1237717,1,2,1
883,340231443,43.0113803,-76.0936612,4,999,-1,1,-1
883,189260638,43.0307309,-76.1430626,4,999,-1,2,1
883,1781437028,43.0391131,-76.131514,4,125.9456586,1,2,1
883,684753531,43.0335892,-76.1343493,4,132.5504536,1,2,1
883,866707054,43.067329,-76.1550234,4,999,-1,1,-1
883,1484082251,43.0602068,-76.1533314,4,135.5222343,7,1,-1
883,158489468,43.0157317,-76.1818158,4,127.397263,6,1,-1
883,1124785439,43.0369054,-76.1331557,4,999,-1,1,-1
883,1762911916,43.024749,-76.1888544,4,134.3807763,6,1,-1
883,749448903,43.0330195,-76.1429189,4,134.0185291,1,2,1
883,70213002,43.0665901,-76.1670247,4,117.9726241,7,1,-1
883,990586288,43.0280014,-76.1415787,4,137.5985818,1,2,1
883,965961538,43.0314955,-76.1251919,4,136.0810666,1,2,1
883,201138558,43.0762244,-76.1827044,4,130.6459917,7,1,-1
883,1722508666,43.0158126,-76.1841167,4,125.2841877,6,2,1
883,540883856,43.0677851,-76.1280297,4,123.8554182,3,1,-1
883,243941675,43.0319365,-76.1225582,4,136.4305334,1,1,-1
883,445399309,43.0361762,-76.1303121,4,130.4917157,1,2,1
883,105832476,43.0336374,-76.1393255,4,132.7247563,1,2,1
883,1255329039,43.0211618,-76.1118162,4,124.1047437,8,2,1
883,1043013930,43.0205902,-76.1017906,4,125.0972327,8,2,1
883,485227419,43.0588685,-76.1663334,4,129.9173906,7,1,-1
883,2075248764,43.0352407,-76.1578727,4,138.1648031,1,2,1
884,1062290486,43.0203336,-76.1618439,4,999,-1,2,1
884,421163508,43.0310722,-76.1556485,4,139.0992505,1,2,1
884,664033944,43.0683049,-76.178864,4,120.2184681,7,1,-1
884,123026576,43.0214658,-76.1082471,4,123.5450821,8,2,1
884,376675207,43.0428421,-76.2210341,4,136.1829661,4,1,-1
884,868896630,43.028705,-76.1257634,4,137.6195276,8,2,1
884,959864457,43.0342607,-76.1537647,4,136.939541,1,2,1
884,1281444750,43.031436,-76.1296024,4,999,-1,2,1
884,813200040,43.0340402,-76.2068314,4,134.5900092,4,1,-1
884,283095782,43.0342046,-76.1335795,4,131.9744791,1,2,1
884,150677704,43.0172169,-76.1884372,4,125.0727029,6,2,1
884,771271574,43.0259665,-76.1404511,4,999,-1,2,1
884,105832476,43.0336274,-76.1393456,4,132.7376896,1,2,1
884,2143721867,43.0546422,-76.1637454,4,139.8306433,1,1,-1
884,1062818709,43.0379504,-76.1300845,4,128.4864915,1,2,1
884,1926406738,43.0381652,-76.1469523,4,999,-1,1,-1
884,1692566976,43.0301893,-76.1406929,4,135.9137277,1,2,1
884,2075248764,43.0352338,-76.15785,4,999,-1,2,1
884,1609098062,43.0362687,-76.1365453,4,129.438597,1,2,1
884,844984791,43.0336351,-76.1641414,4,999,-1,2,1
884,203254937,43.0292628,-76.1390229,4,136.4504626,1,2,1
884,1255329039,43.0211447,-76.1118138,4,124.0729938,8,2,1
884,1762911916,43.0246747,-76.1886581,4,134.3245529,6,1,-1
884,1722508666,43.0157948,-76.1841176,4,125.2590825,6,2,1
884,500519971,43.0306696,-76.1282564,4,135.9689535,1,2,1
884,445399309,43.0361618,-76.1303154,4,130.5066212,1,2,1
884,20782644,43.0353743,-76.1615246,4,139.5489112,1,2,1
884,990586288,43.0279842,-76.1415716,4,137.6094042,1,2,1
884,2026864015,43.0739664,-76.1732654,4,121.8989897,7,1,-1
885,959864457,43.0342461,-76.1537556,4,136.9431621,1,2,1
885,1606249253,43.0343015,-76.1612332,4,139.7717786,1,2,1
885,1781437028,43.0389472,-76.131475,4,126.475017,1,2,1
885,2026864015,43.0738638,-76.1730944,4,121.6188094,7,1,-1
885,749448903,43.0329987,-76.1429576,4,134.0456986,1,2,1
885,410348847,43.0311293,-76.1515208,4,137.7903258,1,2,1
885,1467072451,43.0201126,-76.1621249,4,999,-1,2,1
885,1193133407,43.0250223,-76.0550597,4,999,-1,1,-1
885,422010491,43.0491078,-76.2282802,4,132.8566284,9,1,-1
885,1708706542,43.0111051,-76.1800853,4,125.9292455,6,2,1
885,684753531,43.0335536,-76.1343482,4,132.586697,1,2,1
885,166005332,43.0692917,-76.1646555,4,135.5869278,7,1,-1
885,771271574,43.0259606,-76.1404279,4,138.8146747,1,2,1
885,813200040,43.0339722,-76.2066309,4,999,-1,1,-1
885,150677704,43.017199,-76.1884376,4,125.0406633,6,2,1
885,998966060,43.027157,-76.1357704,4,137.8442035,1,2,1
885,500519971,43.0306533,-76.1282524,4,135.981823,1,2,1
885,1076556688,43.0797161,-76.1840185,4,134.0503766,7,1,-1
885,771044917,43.0347585,-76.1742233,4,999,-1,1,-1
885,990586288,43.027967,-76.1415645,4,137.6202205,1,2,1
885,965961538,43.0314578,-76.1251731,4,136.1120811,1,2,1
885,733728380,43.0359527,-76.1521226,4,135.3713344,1,2,1
885,807008945,43.0314641,-76.1291371,4,139.9625816,8,2,1
885,158489468,43.0155486,-76.1821801,4,126.8993578,6,1,-1
885,1043013930,43.0205776,-76.101835,4,125.0416578,8,2,1
885,1613042507,43.0363428,-76.1326396,4,129.6633826,1,2,1
885,866707054,43.0670875,-76.1547287,4,132.6116984,7,1,-1
885,268918200,43.0264969,-76.2095351,4,130.2553481,4,1,-1
885,421163508,43.0310643,-76.1556268,4,139.095971,1,2,1
885,847341877,43.0651599,-76.1086546,4,133.3140581,5,1,-1
886,1043013930,43.0205713,-76.1018572,4,125.0138109,8,2,1
886,2075248764,43.0352201,-76.1578047,4,138.1451299,1,2,1
886,1871883936,43.0573157,-76.1467717,4,133.6027787,1,1,-1
886,158489468,43.0154566,-76.1823619,4,126.6431051,6,1,-1
886,1823250728,43.0333281,-76.1291512,4,999,-1,2,1
886,1609098062,43.0362492,-76.1365865,4,129.4660902,1,2,1
886,1781437028,43.0389393,-76.1314646,4,126.491802,1,2,1
886,921479773,43.0321933,-76.133273,4,133.9747415,1,2,1
886,1720070637,43.0202541,-76.1885553,4,129.7998036,6,1,-1
886,1455032004,43.0499048,-76.1565248,4,135.3428507,1,1,-1
886,1223737560,43.0224182,-76.1107254,4,125.9573506,8,2,1
886,1326502545,43.0602431,-76.0966886,4,123.5814085,5,1,-1
886,2126335243,43.0012676,-76.137482,4,125.9118863,0,1,-1
886,1758035453,43.0487393,-76.2328546,4,134.5913114,9,1,-1
886,421163508,43.0310564,-76.1556051,4,139.0926992,1,2,1
886,123026576,43.021462,-76.1082465,4,123.5373236,8,2,1
886,540883856,43.06767,-76.1273856,4,124.4608332,3,1,-1
886,2026864015,43.0737611,-76.1729235,4,135.2240126,7,1,-1
886,497924027,43.0330316,-76.1431396,4,134.0631686,1,2,1
886,473186041,43.0292414,-76.1327413,4,136.452299,1,2,1
886,1247890606,43.0305964,-76.1395905,4,135.4652045,1,2,1
886,623441958,43.0341815,-76.1271387,4,999,-1,2,1
886,20782644,43.0353613,-76.1614788,4,139.5354336,1,2,1
886,710377992,43.027232,-76.096711,4,134.3644515,2,2,1
